token_parameter=6; num_cycles=100000
distinct count; relative bias; relative rmse; min num iterations; mean num iterations; max num iterations
52.0; 0.0028843523241847825; 0.05279363331673752; 3; 3.45119; 6
54.0; 0.0029343759803529806; 0.05291879549245776; 3; 3.46857; 5
56.0; 0.002850711816637001; 0.05303468371222204; 3; 3.48628; 5
58.0; 0.0028737254941346374; 0.05311910181485728; 3; 3.50799; 5
60.0; 0.002894073650942473; 0.05317461938827799; 3; 3.5416; 6
62.0; 0.0029611981425754657; 0.05333351259188578; 3; 3.59085; 5
65.0; 0.0029202890081660026; 0.05331163708912528; 3; 3.69976; 6
68.0; 0.0029307902358583233; 0.05348959456119313; 3; 3.86335; 6
71.0; 0.002964427199955114; 0.053662984904176696; 3; 4.06096; 6
74.0; 0.002897793428662684; 0.053809944116427116; 3; 4.23203; 6
77.0; 0.002892461286590592; 0.053946915667743706; 3; 4.35795; 6
80.0; 0.002844297647626251; 0.054072032285654215; 3; 4.42644; 6
84.0; 0.002950782409858481; 0.05424569587993448; 3; 4.47671; 7
88.0; 0.0029849540596798897; 0.0544483554544855; 3; 4.49612; 7
92.0; 0.0029426092033727415; 0.05462611899187879; 3; 4.5047; 7
96.0; 0.002993401791817942; 0.05476951775609525; 4; 4.5036; 7
100.0; 0.0030777641881822226; 0.05506245164211907; 4; 4.49403; 7
104.0; 0.0030156746415012973; 0.055187448770199835; 4; 4.48605; 7
109.0; 0.0030096011081573977; 0.05540253839550997; 4; 4.46781; 7
114.0; 0.0029796691756158095; 0.05567005674471512; 4; 4.45659; 7
119.0; 0.003023255263917521; 0.05592901309359619; 4; 4.45395; 7
124.0; 0.003079066890867119; 0.05616729622719876; 4; 4.45771; 7
130.0; 0.003131278915226239; 0.056484994817449334; 4; 4.46028; 7
136.0; 0.0031332288754596363; 0.056650497188682744; 4; 4.46177; 7
142.0; 0.003132598640582101; 0.056830128607711076; 4; 4.45761; 7
149.0; 0.003175503813448622; 0.05717530160922377; 4; 4.45463; 7
156.0; 0.0031635396636154087; 0.057552509252118626; 4; 4.44372; 7
163.0; 0.0031879180740847033; 0.05791538762523337; 4; 4.43971; 7
171.0; 0.003269718208886869; 0.058240391896462664; 4; 4.44138; 7
179.0; 0.0033138456581361447; 0.05863091349335472; 4; 4.44696; 7
187.0; 0.0034037442288978393; 0.05899056506239871; 4; 4.45226; 7
196.0; 0.003534327614298092; 0.0591701247895989; 4; 4.45863; 7
205.0; 0.00362992325416827; 0.059479025774696805; 4; 4.46412; 7
215.0; 0.0036075905614359567; 0.05991832541738412; 4; 4.4691; 7
225.0; 0.003674636610713759; 0.06018500860001833; 4; 4.47653; 7
236.0; 0.0037670719041842777; 0.060590382168933775; 4; 4.47734; 7
247.0; 0.003865523464770379; 0.06098241790111772; 4; 4.46609; 7
259.0; 0.00391145015722397; 0.061470878981451656; 4; 4.47313; 7
271.0; 0.003991603850491323; 0.062007384343003895; 4; 4.52581; 7
284.0; 0.0040994885172233484; 0.06256835413410239; 4; 4.6697; 8
298.0; 0.004177882673418653; 0.06317520793733503; 4; 4.89821; 8
312.0; 0.004251061360538565; 0.06362673692616728; 4; 5.14564; 8
327.0; 0.0042727979336829106; 0.06410719548240496; 4; 5.35208; 8
343.0; 0.004383964012097214; 0.06463817667167077; 4; 5.46705; 8
360.0; 0.004386267254866373; 0.06519747867837211; 4; 5.50895; 9
377.0; 0.00446444010194557; 0.0658476677311704; 4; 5.53064; 8
395.0; 0.00445183889560121; 0.0662575160794658; 4; 5.54496; 9
414.0; 0.00455831228775424; 0.06679145800169321; 5; 5.5464; 9
434.0; 0.004359824298426661; 0.06723018392914366; 5; 5.543; 9
455.0; 0.004455880642631158; 0.06770647742900501; 5; 5.52387; 8
477.0; 0.0045995242079137485; 0.06836408107978657; 5; 5.49221; 9
500.0; 0.004634334241892386; 0.06896738610609343; 5; 5.44166; 8
525.0; 0.00456302867703685; 0.0695437355435707; 5; 5.38659; 8
551.0; 0.004568867100048383; 0.07019986344814266; 5; 5.36071; 8
578.0; 0.004513479380797737; 0.07066548031261934; 5; 5.3794; 8
606.0; 0.004598609653033504; 0.07129399046340604; 5; 5.41786; 8
636.0; 0.004652945555608299; 0.07175235064099598; 5; 5.46696; 8
667.0; 0.004589059967720381; 0.07219578282467742; 5; 5.50341; 8
700.0; 0.004574407196735046; 0.07267361813599363; 5; 5.52414; 8
734.0; 0.004528246460177996; 0.07307785923083374; 5; 5.5346; 9
770.0; 0.00451353046063754; 0.0736017867495911; 5; 5.54408; 9
808.0; 0.004570194810909148; 0.0740650694552136; 5; 5.55533; 9
848.0; 0.004667861760356726; 0.07439713689553584; 5; 5.56357; 9
890.0; 0.004678546242901419; 0.07490589222400132; 5; 5.56536; 9
934.0; 0.004716195823325631; 0.07518705344218286; 5; 5.56068; 9
980.0; 0.004567471367580289; 0.07538580574362079; 5; 5.57024; 8
1029.0; 0.004456525600679753; 0.0757926107328603; 5; 5.60453; 8
1080.0; 0.004432457130668547; 0.07613435047555021; 5; 5.70645; 9
1134.0; 0.0044320739598529175; 0.07627743471855662; 5; 5.88875; 9
1190.0; 0.004469907540948489; 0.07644826795534251; 5; 6.10496; 9
1249.0; 0.004444138138482309; 0.07663864227851694; 5; 6.29728; 9
1311.0; 0.0044801175430056964; 0.07687248512172906; 5; 6.42834; 10
1376.0; 0.0045546900758741925; 0.07717470006082737; 5; 6.49126; 10
1444.0; 0.004434347884266781; 0.07743731527876167; 5; 6.52423; 9
1516.0; 0.004439685453448607; 0.07770173898086521; 5; 6.53985; 10
1591.0; 0.0043443458478021986; 0.07781624191755279; 5; 6.54885; 10
1670.0; 0.0043986896604428895; 0.0781524336819859; 6; 6.54996; 10
1753.0; 0.004302367210240901; 0.07827428988191688; 6; 6.54332; 10
1840.0; 0.004376105728184341; 0.07840562441738856; 6; 6.52539; 10
1931.0; 0.004388404294865896; 0.07864826053265235; 6; 6.48389; 10
2027.0; 0.004417578361679455; 0.07878399803901877; 6; 6.43346; 10
2128.0; 0.004545250801602086; 0.078821029882733; 6; 6.38617; 10
2234.0; 0.004555148450582817; 0.07903680852127948; 6; 6.37668; 9
2345.0; 0.004576001547401769; 0.07917778249501649; 6; 6.39623; 9
2462.0; 0.004416850693864159; 0.07930028360397268; 6; 6.432; 9
2585.0; 0.004540109024001989; 0.0796104850724949; 6; 6.47997; 9
2714.0; 0.0047014499996364065; 0.07977783157457485; 6; 6.51103; 9
2849.0; 0.004721987056465379; 0.07985363805102193; 6; 6.52921; 10
2991.0; 0.0046336566784170845; 0.07990375051959334; 6; 6.54306; 10
3140.0; 0.004698575053756577; 0.0800787562197945; 6; 6.54673; 10
3296.0; 0.004739918376205578; 0.0802521454685836; 6; 6.5542; 10
3460.0; 0.004610051431386401; 0.08026578413320803; 6; 6.54948; 10
3633.0; 0.004555063138730153; 0.080307277412823; 6; 6.53283; 10
3814.0; 0.004529069918137091; 0.0803835342404468; 6; 6.49549; 10
4004.0; 0.004469311067744328; 0.08038035436986074; 6; 6.44807; 9
4204.0; 0.0044959900793558145; 0.08062716828255921; 6; 6.40433; 9
4414.0; 0.0044401805582084146; 0.08067178096679505; 6; 6.37857; 9
4634.0; 0.004298588616460188; 0.08065024992857776; 6; 6.39382; 9
4865.0; 0.004448717997454622; 0.08079589004190879; 6; 6.43319; 10
5108.0; 0.004491411470958308; 0.08090598933514014; 6; 6.48055; 9
5363.0; 0.004539793492666027; 0.08085425556167158; 6; 6.52859; 9
5631.0; 0.004448390466512342; 0.08086613383362512; 6; 6.56617; 10
5912.0; 0.004478562549204865; 0.08101087777173308; 6; 6.61597; 10
6207.0; 0.0044625858389297805; 0.08098252398231714; 6; 6.68873; 10
6517.0; 0.004342397602170826; 0.0807977841452276; 6; 6.78928; 10
6842.0; 0.0043698653356551475; 0.08091284725464887; 6; 6.91936; 10
7184.0; 0.0042980754002977985; 0.08089303547298951; 6; 7.05053; 10
7543.0; 0.004152965782312259; 0.08083079426541644; 6; 7.16923; 10
7920.0; 0.004335062410006916; 0.08095386604929843; 6; 7.25032; 10
8315.0; 0.004331391497582864; 0.0809072067338489; 6; 7.28865; 10
8730.0; 0.0043999452049037985; 0.08107809123944858; 6; 7.315; 10
9166.0; 0.004450505195820865; 0.0811315884929324; 6; 7.3485; 10
9624.0; 0.004467054513122787; 0.08125307246742056; 6; 7.39893; 10
10105.0; 0.004562890809501526; 0.08115533204088242; 6; 7.44913; 10
10610.0; 0.00453242912495501; 0.08125234133540883; 6; 7.49103; 10
11140.0; 0.004451809130244183; 0.08129680743169185; 6; 7.52004; 11
11696.0; 0.004470154128175067; 0.08123311714952776; 7; 7.53356; 10
12280.0; 0.004359906112783966; 0.0812506978124214; 7; 7.55034; 11
12894.0; 0.004227618222785578; 0.08116800643864187; 7; 7.54905; 11
13538.0; 0.004283712576957774; 0.08108632982179292; 7; 7.55484; 11
14214.0; 0.004322993429702655; 0.08119494063134668; 7; 7.54016; 11
14924.0; 0.0041390239987599544; 0.0810919524299602; 7; 7.51568; 11
15670.0; 0.004051637850291095; 0.08117017667697991; 7; 7.4697; 11
16453.0; 0.004014000626540838; 0.08122139203491652; 7; 7.42262; 11
17275.0; 0.004055107156742079; 0.08121258212836495; 7; 7.38103; 10
18138.0; 0.004063458735414984; 0.08131556751484444; 7; 7.38092; 10
19044.0; 0.004010847415335828; 0.08142642735691712; 7; 7.40916; 10
19996.0; 0.004063874018832247; 0.08150033550558358; 7; 7.45395; 10
20995.0; 0.004160019118199678; 0.08159575631693025; 7; 7.48759; 10
22044.0; 0.004258788021126757; 0.08171211731886201; 7; 7.5128; 11
23146.0; 0.004317573646563572; 0.08170137538302727; 7; 7.5321; 11
24303.0; 0.0043073291942998075; 0.08163473131890024; 7; 7.53809; 11
25518.0; 0.004453724480495176; 0.08178216605957052; 7; 7.5491; 11
26793.0; 0.004507797878253557; 0.08171680170235135; 7; 7.55401; 11
28132.0; 0.004347400056358935; 0.0815665048971079; 7; 7.54154; 11
29538.0; 0.004496734537139661; 0.08171347451528382; 7; 7.5197; 10
31014.0; 0.004593642542653687; 0.08166872101714982; 7; 7.48148; 11
32564.0; 0.004560741171028986; 0.08167488070469721; 7; 7.43454; 11
34192.0; 0.004547503131127183; 0.08168914030171333; 7; 7.39511; 10
35901.0; 0.004504268253628478; 0.08172030196436152; 7; 7.38317; 10
37696.0; 0.0045743506923256036; 0.08175788203386752; 7; 7.40464; 10
39580.0; 0.004637079907033795; 0.08171356671371713; 7; 7.44524; 10
41559.0; 0.004737399472135004; 0.08177855527651762; 7; 7.49144; 10
43636.0; 0.004731954321432515; 0.08179983426482942; 7; 7.52516; 11
45817.0; 0.004719317164533017; 0.08176403009979434; 7; 7.55677; 11
48107.0; 0.004771281233543518; 0.08188329692486895; 7; 7.58753; 11
50512.0; 0.004675884575616368; 0.08185395352802576; 7; 7.62687; 11
53037.0; 0.0046451481284953185; 0.08192536676818123; 7; 7.68114; 11
55688.0; 0.004647331449004704; 0.08185676842329376; 7; 7.74781; 11
58472.0; 0.00468583445353455; 0.08202900831663043; 7; 7.82668; 11
61395.0; 0.004618367914108955; 0.08200410982213688; 7; 7.90355; 11
64464.0; 0.004509916105977284; 0.08198426195616665; 7; 7.98554; 11
67687.0; 0.004466883046112755; 0.08199694569241252; 7; 8.06321; 11
71071.0; 0.004494907005763358; 0.08190264742439214; 7; 8.15532; 11
74624.0; 0.004547702023738666; 0.08200648212209172; 7; 8.25827; 11
78355.0; 0.004567940822527912; 0.08201208416953115; 7; 8.36105; 11
82272.0; 0.0043831013096814675; 0.08202308618335862; 7; 8.43942; 11
86385.0; 0.004350379368312381; 0.08206037494067699; 7; 8.49227; 12
90704.0; 0.004332854573104347; 0.08203868892950632; 7; 8.51981; 12
95239.0; 0.0043484122777117384; 0.081960099874602; 7; 8.53905; 12
100000.0; 0.004331009121376007; 0.08204744548201154; 7; 8.54382; 12
