token_parameter=10; num_cycles=100000
distinct count; relative bias; relative rmse; min num iterations; mean num iterations; max num iterations
11696.0; 2.7146441930071634E-4; 0.018014579628359974; 5; 5.58693; 9
12280.0; 3.0022385955513173E-4; 0.01812226611390327; 5; 5.58628; 9
12894.0; 2.8111780951238887E-4; 0.01821414840479049; 5; 5.59317; 9
13538.0; 2.845113565847182E-4; 0.018333865849132137; 5; 5.614; 9
14214.0; 3.016459042132281E-4; 0.018429472807922148; 5; 5.62915; 9
14924.0; 2.9707020199251584E-4; 0.018504180544448832; 5; 5.58935; 9
15670.0; 2.566740328148997E-4; 0.018586799012816166; 5; 5.62105; 9
16453.0; 2.5475150439255274E-4; 0.018692833640382194; 5; 5.53299; 9
17275.0; 2.4894417738291654E-4; 0.01878896138551245; 5; 5.54242; 8
18138.0; 2.522171481258763E-4; 0.018887986971008953; 5; 5.75891; 8
19044.0; 2.341380075637764E-4; 0.018960999858948495; 5; 6.1152; 8
19996.0; 2.2956565968720765E-4; 0.01902703541210466; 5; 6.42523; 9
20995.0; 2.502426511521636E-4; 0.01908859252252208; 5; 6.5102; 9
22044.0; 2.4695712449535355E-4; 0.0191664766742073; 6; 6.53661; 9
23146.0; 2.4880237238813054E-4; 0.019241859163449653; 6; 6.55825; 10
24303.0; 2.666877747202826E-4; 0.01927475797880416; 6; 6.56789; 10
25518.0; 2.5423827448688553E-4; 0.01933902765200472; 6; 6.58193; 10
26793.0; 2.323424104096346E-4; 0.01940316078561373; 6; 6.60965; 10
28132.0; 2.3461851505961906E-4; 0.01939991341477258; 6; 6.61933; 10
29538.0; 2.2715786757144846E-4; 0.01939710530424537; 6; 6.57619; 10
31014.0; 2.560730150217897E-4; 0.01943022480137352; 6; 6.57472; 9
32564.0; 2.5809819954422355E-4; 0.01947526770986706; 6; 6.49803; 10
34192.0; 2.1578700668280383E-4; 0.019511027686891915; 6; 6.3708; 9
35901.0; 2.1456407284473116E-4; 0.01954511100446434; 6; 6.37001; 9
37696.0; 2.446665680704912E-4; 0.01957303926708634; 6; 6.39194; 9
39580.0; 2.4549974518099237E-4; 0.019614705522888343; 6; 6.51001; 9
41559.0; 2.5660176586033784E-4; 0.01963022544017668; 6; 6.54378; 9
43636.0; 2.4871966454478346E-4; 0.019654891277832168; 6; 6.56697; 9
45817.0; 3.03978521764027E-4; 0.01968873487200709; 6; 6.58058; 9
48107.0; 3.1288401933839296E-4; 0.01972046411410361; 6; 6.58718; 10
50512.0; 3.190648580511516E-4; 0.01976660753430654; 6; 6.58626; 10
53037.0; 3.068678112805116E-4; 0.019778923196420512; 6; 6.60683; 10
55688.0; 2.9423963666461124E-4; 0.01980703021163645; 6; 6.61804; 10
58472.0; 2.954337114326711E-4; 0.01982034725627258; 6; 6.58927; 10
61395.0; 2.77671850524573E-4; 0.019849486304120593; 6; 6.5722; 10
64464.0; 2.52974793565314E-4; 0.019907739131316497; 6; 6.53558; 10
67687.0; 2.2838481143766986E-4; 0.019910795720268663; 6; 6.3781; 9
71071.0; 2.3049573352321607E-4; 0.01995111767343061; 6; 6.37479; 9
74624.0; 2.4456382521056253E-4; 0.01997779255734077; 6; 6.3909; 9
78355.0; 2.2263929097299546E-4; 0.02000114261314492; 6; 6.48827; 9
82272.0; 2.1760678322595945E-4; 0.019971587806702933; 6; 6.55499; 9
86385.0; 1.9187493438842322E-4; 0.020014358524679005; 6; 6.57689; 9
90704.0; 1.9618438574132337E-4; 0.020043793486905718; 6; 6.59474; 9
95239.0; 1.8554051415450493E-4; 0.020028875065235884; 6; 6.61963; 10
100000.0; 1.8393035878039036E-4; 0.02004633756759846; 6; 6.64566; 10
