token_parameter=8; num_cycles=100000
distinct count; relative bias; relative rmse; min num iterations; mean num iterations; max num iterations
88.0; 6.475308303492783E-4; 0.025695855606893324; 3; 3.41153; 5
92.0; 6.577043633982811E-4; 0.025690821989570695; 3; 3.42351; 5
96.0; 6.685521199923609E-4; 0.025701389155857887; 3; 3.43197; 5
100.0; 7.190491626512907E-4; 0.02572849454279198; 3; 3.43605; 5
104.0; 6.896859417675201E-4; 0.025781782081866062; 3; 3.44803; 5
109.0; 6.685817580226096E-4; 0.025805855213378526; 3; 3.45972; 5
114.0; 6.717778305522253E-4; 0.02584647998188412; 3; 3.46674; 5
119.0; 6.719787707737307E-4; 0.025889661023281763; 3; 3.47981; 5
124.0; 6.96665005447534E-4; 0.02594255359664433; 3; 3.48061; 5
130.0; 6.85877634588372E-4; 0.025995295922469068; 3; 3.46783; 5
136.0; 6.644451952523391E-4; 0.026009444361367814; 3; 3.46438; 5
142.0; 6.534328899032642E-4; 0.026057539691249822; 3; 3.4727; 5
149.0; 6.91253115043331E-4; 0.02609004822727008; 3; 3.47459; 5
156.0; 6.626020994676226E-4; 0.02614960139342376; 3; 3.44871; 5
163.0; 6.72881924194327E-4; 0.026229648000607796; 3; 3.43013; 5
171.0; 7.142749146483351E-4; 0.02631745469189573; 3; 3.43664; 5
179.0; 7.282116320877993E-4; 0.02634483861586251; 3; 3.44842; 5
187.0; 7.52718679531701E-4; 0.02638015370139509; 3; 3.45765; 6
196.0; 7.871606553773161E-4; 0.026475334306445678; 3; 3.47015; 6
205.0; 7.864398442973276E-4; 0.0265450478906562; 3; 3.4835; 5
215.0; 7.551309256818317E-4; 0.026590867985019702; 3; 3.5002; 6
225.0; 7.35166927399043E-4; 0.02663545007232115; 3; 3.51829; 6
236.0; 7.572124803985332E-4; 0.026727846033353507; 3; 3.5408; 6
247.0; 7.56878491414E-4; 0.026803722707909115; 3; 3.57323; 6
259.0; 7.269133074553617E-4; 0.026887536270126168; 3; 3.64854; 6
271.0; 7.402706120050842E-4; 0.02690725486361926; 3; 3.80077; 6
284.0; 7.580302257264042E-4; 0.02696772839932375; 3; 4.05056; 6
298.0; 7.957922099569847E-4; 0.02701898910254705; 3; 4.30464; 6
312.0; 8.268655118187259E-4; 0.027076063801468164; 3; 4.42725; 6
327.0; 8.187179753869386E-4; 0.02712760962255113; 3; 4.47964; 6
343.0; 8.401830110859328E-4; 0.027200412983679444; 3; 4.50252; 6
360.0; 8.985341867925707E-4; 0.027306857866474403; 4; 4.5135; 7
377.0; 9.475357956699045E-4; 0.027378113259681928; 4; 4.53181; 7
395.0; 9.190478770219554E-4; 0.02745440268229916; 4; 4.53845; 7
414.0; 9.791403354418085E-4; 0.027605902970151062; 4; 4.52794; 7
434.0; 9.59823967103232E-4; 0.027683448638183693; 4; 4.48623; 7
455.0; 9.392329673149183E-4; 0.027748287386642947; 4; 4.4666; 7
477.0; 9.501019381721675E-4; 0.02790451890514981; 4; 4.47694; 7
500.0; 9.28521783588718E-4; 0.028029350423041634; 4; 4.48533; 7
525.0; 8.855996100974525E-4; 0.028144133474690504; 4; 4.48912; 7
551.0; 8.652044112168364E-4; 0.028268964835327873; 4; 4.49788; 7
578.0; 8.428517142104936E-4; 0.028427983274547722; 4; 4.50612; 7
606.0; 8.578156394287074E-4; 0.028528948798471516; 4; 4.48836; 7
636.0; 8.525718090719607E-4; 0.028631042269148765; 4; 4.46112; 7
667.0; 8.419504214852873E-4; 0.028776233053650978; 4; 4.46314; 7
700.0; 8.496968601246135E-4; 0.028969765008557725; 4; 4.47447; 7
734.0; 8.354669796230746E-4; 0.029150598597932398; 4; 4.47979; 7
770.0; 8.294533973609016E-4; 0.029338500012538314; 4; 4.4869; 7
808.0; 8.22197479141325E-4; 0.029571795708885525; 4; 4.48289; 7
848.0; 8.780579262509124E-4; 0.029722286910434003; 4; 4.49076; 7
890.0; 8.904429734096869E-4; 0.029945197432504584; 4; 4.50303; 7
934.0; 8.603102658540528E-4; 0.030145652564754297; 4; 4.50809; 7
980.0; 8.958340710674664E-4; 0.03032564531610522; 4; 4.51411; 7
1029.0; 9.434800371038129E-4; 0.03054736167976496; 4; 4.4489; 7
1080.0; 8.953787072225865E-4; 0.030770882701243733; 4; 4.47694; 7
1134.0; 9.080033451843403E-4; 0.03097410272977843; 4; 4.59784; 7
1190.0; 9.394174371811945E-4; 0.031213718751033088; 4; 4.81465; 7
1249.0; 9.884544857835565E-4; 0.03145525557211326; 4; 5.17586; 7
1311.0; 0.0010165520064707985; 0.03172373021617159; 4; 5.43949; 8
1376.0; 0.0010297478877947133; 0.032044109243242525; 4; 5.51927; 8
1444.0; 0.0010624303951599244; 0.03235145070992778; 4; 5.53969; 8
1516.0; 0.001090703791729248; 0.03267585752331717; 5; 5.55327; 9
1591.0; 0.0011091102067185131; 0.032975099459049445; 5; 5.56993; 9
1670.0; 0.0010598062570149826; 0.03320788257951034; 5; 5.58756; 9
1753.0; 0.0010783324497384951; 0.03346793968214887; 5; 5.57493; 9
1840.0; 0.001093175974721706; 0.033702497038372296; 5; 5.54911; 9
1931.0; 0.001165535439600376; 0.03399064170809495; 5; 5.54481; 8
2027.0; 0.0012010384412205074; 0.034325242985920594; 5; 5.46849; 8
2128.0; 0.0011654988655149178; 0.034584716652513316; 5; 5.37109; 8
2234.0; 0.0011930835986773425; 0.03486779444550472; 5; 5.34931; 8
2345.0; 0.001267316455802784; 0.03510715516210996; 5; 5.38609; 8
2462.0; 0.0011950513762863115; 0.03534862232788667; 5; 5.46935; 8
2585.0; 0.0012468182407866252; 0.03558525265199152; 5; 5.52635; 8
2714.0; 0.0013223353986689425; 0.03577347839962408; 5; 5.5481; 8
2849.0; 0.0013591912205110207; 0.03605708689414461; 5; 5.55427; 8
2991.0; 0.001355534361783254; 0.03626870519291109; 5; 5.56588; 9
3140.0; 0.0013184853028492085; 0.03650459185209107; 5; 5.57351; 9
3296.0; 0.0013079960754105262; 0.036748240079572066; 5; 5.58458; 9
3460.0; 0.0012359117002689612; 0.037041784667099724; 5; 5.59593; 9
3633.0; 0.0012376749266325418; 0.0371754922616457; 5; 5.59655; 9
3814.0; 0.0012659379056435707; 0.03730426252181537; 5; 5.58734; 9
4004.0; 0.0013080914545503513; 0.03750511165379772; 5; 5.56635; 8
4204.0; 0.0012968827794215966; 0.037634492457896206; 5; 5.54184; 9
4414.0; 0.001222640540105643; 0.03777422502139618; 5; 5.66824; 8
4634.0; 0.0012088754334301413; 0.037943248878998755; 5; 5.94757; 9
4865.0; 0.0011643572373723678; 0.03807374873851599; 5; 6.25694; 9
5108.0; 0.0012106677330562328; 0.03817802147110409; 5; 6.44708; 9
5363.0; 0.0012209474390734803; 0.03830870848099603; 5; 6.51229; 9
5631.0; 0.001163380930190892; 0.038426387067815974; 5; 6.54135; 10
5912.0; 0.0011723157900727795; 0.03851872073605217; 6; 6.55757; 10
6207.0; 0.0011728735096399304; 0.038576993216064344; 6; 6.56781; 10
6517.0; 0.0010972350738635314; 0.038681996489023464; 6; 6.58012; 10
6842.0; 0.0011062518409595567; 0.038741251995844744; 6; 6.59229; 10
7184.0; 0.0010502977325981225; 0.03885943262140441; 6; 6.58359; 10
7543.0; 0.0011168164112716726; 0.03896334497088041; 6; 6.55394; 10
7920.0; 0.0012168373157353022; 0.038996393317918016; 6; 6.51286; 10
8315.0; 0.0012333895219497103; 0.03911758746850097; 6; 6.41724; 9
8730.0; 0.00124814255393002; 0.03920521842554649; 6; 6.35784; 9
9166.0; 0.0012753181611355315; 0.039260811488611685; 6; 6.36678; 9
9624.0; 0.0012395776640154457; 0.039380454952893065; 6; 6.42883; 9
10105.0; 0.0012496755769948783; 0.03949946022418038; 6; 6.50052; 9
10610.0; 0.0012224452136737189; 0.03954225919285964; 6; 6.5381; 9
11140.0; 0.0012094419104972326; 0.03958343908638496; 6; 6.55569; 9
11696.0; 0.0012423641219487282; 0.03961298991928997; 6; 6.5635; 9
12280.0; 0.0012071751334724002; 0.039641403055470766; 6; 6.57045; 10
12894.0; 0.0011339641528246317; 0.03966906145673133; 6; 6.58002; 10
13538.0; 0.001192677551951997; 0.03967687022220774; 6; 6.58946; 10
14214.0; 0.0011855858308197952; 0.03968565764282285; 6; 6.59023; 10
14924.0; 0.0011820785203793991; 0.03969978569776081; 6; 6.56521; 10
15670.0; 0.0011152682222385578; 0.03972737800279671; 6; 6.53145; 10
16453.0; 0.0010510034340758473; 0.03978474399975511; 6; 6.4447; 9
17275.0; 9.860903825291431E-4; 0.03979661185270233; 6; 6.36931; 9
18138.0; 9.669182575940342E-4; 0.039885074765412774; 6; 6.36524; 9
19044.0; 9.687479918629207E-4; 0.04000725308232007; 6; 6.41249; 9
19996.0; 9.332132971970401E-4; 0.03996806399425992; 6; 6.49155; 9
20995.0; 9.35728621040141E-4; 0.03999639289258298; 6; 6.54397; 9
22044.0; 9.1123110837378E-4; 0.04002276182811089; 6; 6.56612; 9
23146.0; 9.06943876290147E-4; 0.04010610379392678; 6; 6.59338; 10
24303.0; 9.521363964544679E-4; 0.04006956872744576; 6; 6.62138; 10
25518.0; 9.75643165070808E-4; 0.04013504861515678; 6; 6.68399; 10
26793.0; 9.470675746933605E-4; 0.04016003956287762; 6; 6.79158; 10
28132.0; 9.05556695155427E-4; 0.04014845670203091; 6; 6.94767; 10
29538.0; 9.061779046808014E-4; 0.04016020757477049; 6; 7.12758; 10
31014.0; 8.726274382747626E-4; 0.04015109339776795; 6; 7.29722; 10
32564.0; 9.082500542501194E-4; 0.04018302779354116; 6; 7.34115; 10
34192.0; 9.282847862963716E-4; 0.04016875409635199; 6; 7.2979; 10
35901.0; 9.030623335312397E-4; 0.040230761898416796; 6; 7.30865; 10
37696.0; 9.138243480421219E-4; 0.04027514202935833; 6; 7.3634; 10
39580.0; 9.198869681582758E-4; 0.040317425130409326; 7; 7.45717; 10
41559.0; 9.309368551803091E-4; 0.04028819208170969; 7; 7.52009; 10
43636.0; 9.966928697780623E-4; 0.04030187391624351; 7; 7.54705; 11
45817.0; 0.0010131090820887562; 0.04038196893062641; 7; 7.56406; 11
48107.0; 0.0010133883930887617; 0.04043019490588439; 7; 7.57114; 11
50512.0; 0.001048563922024417; 0.04044531614758449; 7; 7.57249; 11
53037.0; 0.0010445717800441226; 0.04042368686041766; 7; 7.58273; 11
55688.0; 0.0011386163463481213; 0.04044638771198184; 7; 7.59414; 11
58472.0; 0.001127074828632471; 0.04045157717892754; 7; 7.57476; 11
61395.0; 0.001117924194005187; 0.040474687838721726; 7; 7.54519; 10
64464.0; 0.0010705741265909748; 0.04045819753148926; 7; 7.47893; 11
67687.0; 0.0010689079774760999; 0.04044639957471337; 7; 7.38753; 10
71071.0; 0.001034340624123503; 0.04045386875580339; 7; 7.35653; 10
74624.0; 9.817116039914455E-4; 0.040478603378836804; 7; 7.38327; 10
78355.0; 9.790008409776914E-4; 0.040471312525368064; 7; 7.45561; 10
82272.0; 9.379863295533494E-4; 0.040522669454349534; 7; 7.52081; 10
86385.0; 9.293089201973196E-4; 0.040526956110695095; 7; 7.54495; 10
90704.0; 9.323277688974116E-4; 0.040494350051718066; 7; 7.56268; 10
95239.0; 9.71843199520697E-4; 0.04045824665834176; 7; 7.56877; 11
100000.0; 0.0010074870996202164; 0.04045585210008861; 7; 7.57165; 11
